Re,Gr,Ha,Rm,Navg,avgA
250,40000,1,25,2.13910601560868,-0.537079347614683
375,40000,1,25,3.31949808389591,-0.540981415869739
500,40000,1,25,4.99644987648373,-0.535390248846999
550,40000,1,25,5.56872963740519,-0.533103574536517
600,40000,1,25,6.07123885028737,-0.53114429409434
700,40000,1,25,6.93960669125032,-0.527973051640351
800,40000,1,25,7.692588675915,-0.525507340586478
900,40000,1,25,8.37549446822612,-0.523494036976536
1000,40000,1,25,9.00995486439354,-0.521792167668243
10,45000,1,25,1.0044168875254,-0.518059036133241
35,45000,1,25,1.05133752817501,-0.518986885505776
60,45000,1,25,1.13743168938387,-0.520749566555177
85,45000,1,25,1.24205871677506,-0.52283649088741
125,45000,1,25,1.41625584699919,-0.525837605904267
250,45000,1,25,2.07000623582366,-0.535524498000344
375,45000,1,25,3.12823949403085,-0.541125104334472
500,45000,1,25,4.77969165517988,-0.536271906066461
550,45000,1,25,5.39688501349654,-0.53380967957998
600,45000,1,25,5.93430020376076,-0.531695337150735
700,45000,1,25,6.8472868665157,-0.528309265351772
800,45000,1,25,7.62392648231341,-0.525726798642828
900,45000,1,25,8.32044734536761,-0.523647009221076
1000,45000,1,25,8.96331883166957,-0.521905608567908
10,50000,1,25,1.00415042938201,-0.517041610643805
35,50000,1,25,1.04833268842301,-0.517926271706278
60,50000,1,25,1.13002662140058,-0.519623893491969
85,50000,1,25,1.23028963125806,-0.521667078376729
125,50000,1,25,1.39774120159317,-0.524626874745074
250,50000,1,25,2.01230819424282,-0.533995181338326
375,50000,1,25,2.97494724111129,-0.540977002334216
500,50000,1,25,4.55284960071175,-0.53717067654766
550,50000,1,25,5.20989460511443,-0.534578564178002
600,50000,1,25,5.78569640126967,-0.532297879280801
700,50000,1,25,6.7489059054683,-0.528673916802101
800,50000,1,25,7.55199251531186,-0.525961800349463
900,50000,1,25,8.2635139729583,-0.523808524336032
1000,50000,1,25,8.91580905122771,-0.522021575579786
10,55000,1,25,1.00392544749549,-0.5161373570229
35,55000,1,25,1.04578264136929,-0.516982906198502
60,55000,1,25,1.12368427324663,-0.518619319820221
85,55000,1,25,1.22014172260533,-0.52061859459225
125,55000,1,25,1.38181502203483,-0.523541265410642
250,55000,1,25,1.96303679118332,-0.532532198797604
375,55000,1,25,2.85030601911121,-0.540586984219679
500,55000,1,25,4.32647721577838,-0.538026746384464
550,55000,1,25,5.01001170819203,-0.535394824219714
600,55000,1,25,5.62529113977483,-0.532950492784657
700,55000,1,25,6.64383532853448,-0.529070016734542
800,55000,1,25,7.47654910416373,-0.526213583300322
900,55000,1,25,8.20453088841059,-0.523979804931209
1000,55000,1,25,8.86685283838696,-0.522144299389922
10,60000,1,25,1.00373267996611,-0.515327599813302
35,60000,1,25,1.04358804935496,-0.516137560262564
60,60000,1,25,1.1181813637369,-0.517716596126429
85,60000,1,25,1.21128019102385,-0.519672148118784
125,60000,1,25,1.36794534728079,-0.522561556626695
250,60000,1,25,1.92030580618083,-0.531155999089501
375,60000,1,25,2.74665820297551,-0.540002103514856
500,60000,1,25,4.1116740106598,-0.538781067222656
550,60000,1,25,4.80198652268315,-0.536230270960111
600,60000,1,25,5.45268108435851,-0.533654903429781
700,60000,1,25,6.53139417858088,-0.529500769970679
800,60000,1,25,7.39733928934367,-0.52648334873739
900,60000,1,25,8.14338772055075,-0.524161602373432
1000,60000,1,25,8.81650336355274,-0.522273704053854
10,65000,1,25,1.00356544954005,-0.514597561972455
35,65000,1,25,1.04167678249643,-0.515374997869937
60,65000,1,25,1.11335369362299,-0.516900199968189
85,65000,1,25,1.20345815127527,-0.518812620306693
125,65000,1,25,1.3557342348334,-0.521671801225279
250,65000,1,25,1.88287576036719,-0.529875410733003
375,65000,1,25,2.65852414785641,-0.539266110038035
500,65000,1,25,3.91674472087647,-0.539391136392015
550,65000,1,25,4.59295739562385,-0.537045242181667
600,65000,1,25,5.26928018677672,-0.534401962428938
700,65000,1,25,6.41102327150309,-0.529968324669287
800,65000,1,25,7.31406571695857,-0.526772426391669
900,65000,1,25,8.08003089212542,-0.524354036592726
1000,65000,1,25,8.76480771964728,-0.522409527465108
10,70000,1,25,1.0034188185559,-0.513935400634617
35,70000,1,25,1.03999515877038,-0.514682991376219
60,70000,1,25,1.10907794807805,-0.516157750672486
85,70000,1,25,1.19648932518828,-0.518027777596661
125,70000,1,25,1.34487844370795,-0.520858907370804
250,70000,1,25,1.84982761660282,-0.528690810781432
375,70000,1,25,2.58211406439577,-0.538419288664627
500,70000,1,25,3.74487309495939,-0.539840709041539
550,70000,1,25,4.39109495717845,-0.537796138757842
600,70000,1,25,5.07829156270996,-0.535173117121753
700,70000,1,25,6.28220480538799,-0.530474578843808
800,70000,1,25,7.22639763156702,-0.52708223043126
900,70000,1,25,8.01430981478786,-0.524557882121334
1000,70000,1,25,8.71170114355736,-0.522552287983786
10,75000,1,25,1.00328905688594,-0.513331515009475
35,75000,1,25,1.03850236221152,-0.514051640788848
60,75000,1,25,1.10525946471847,-0.51547904600347
85,75000,1,25,1.19023053911667,-0.517307677492542
125,75000,1,25,1.33514293029472,-0.520112065415097
250,75000,1,25,1.82047473011612,-0.527598794034989
375,75000,1,25,2.51487864909823,-0.537498197769695
500,75000,1,25,3.59537394068383,-0.540131506045108
550,75000,1,25,4.20304136030549,-0.538448733738628
600,75000,1,25,4.88459925658348,-0.535941640810244
700,75000,1,25,6.14464001327897,-0.531020127699575
800,75000,1,25,7.13400663358079,-0.527413994217735
900,75000,1,25,7.94609344584912,-0.524773605446938
1000,75000,1,25,8.65713965106106,-0.522702216446645
10,80000,1,25,1.00317329051849,-0.512778040906326
35,80000,1,25,1.03716686712738,-0.51347275978212
60,80000,1,25,1.10182440407614,-0.51485576632813
85,80000,1,25,1.18456949475064,-0.516644011419007
125,80000,1,25,1.32634303149764,-0.519422275499706
250,80000,1,25,1.7942592657001,-0.526593341773368
375,80000,1,25,2.45499562283428,-0.536533289516519
500,80000,1,25,3.46534277048984,-0.540274821012936
550,80000,1,25,4.03247921414359,-0.538984044985022
600,80000,1,25,4.69399309223744,-0.536677055572367
700,80000,1,25,5.99854338063373,-0.531602558384457
800,80000,1,25,7.03649962644892,-0.527769352809918
900,80000,1,25,7.87520785673922,-0.525001910761363
1000,80000,1,25,8.60106117236395,-0.522859586112567
10,85000,1,25,1.00306927057255,-0.512268475805636
35,85000,1,25,1.03596381443725,-0.512939660924446
60,85000,1,25,1.09871430823703,-0.514280849239414
85,85000,1,25,1.17941723517424,-0.51602996156552
125,85000,1,25,1.3183342171263,-0.518782375904207
250,85000,1,25,1.77073892427684,-0.52566791718435
375,85000,1,25,2.40115870584046,-0.535548737225758
500,85000,1,25,3.35169557439127,-0.54028350603376
550,85000,1,25,3.8802461937092,-0.539396422677956
600,85000,1,25,4.51184764224946,-0.537351854328012
700,85000,1,25,5.84453439317832,-0.532217740911934
800,85000,1,25,6.93348839529341,-0.528149830770323
900,85000,1,25,7.80143867840226,-0.525243734159672
1000,85000,1,25,8.54337157419423,-0.523024865377227
10,90000,1,25,1.00297521234313,-0.511797396820907
35,90000,1,25,1.03487347215573,-0.512446675301913
60,90000,1,25,1.09588221625179,-0.513748573556555
85,90000,1,25,1.17470190037072,-0.515459628357125
125,90000,1,25,1.31099900335672,-0.518186084195074
250,90000,1,25,1.74954379399699,-0.524815636242146
375,90000,1,25,2.3524198063724,-0.534563018679187
500,90000,1,25,3.25130246204568,-0.540171437716905
550,90000,1,25,3.74531253581935,-0.539688475305648
600,90000,1,25,4.34223765273198,-0.537945101292113
700,90000,1,25,5.6833646438771,-0.532862049794708
800,90000,1,25,6.82458791706576,-0.52855693612252
900,90000,1,25,7.72457500390981,-0.525499863874473
1000,90000,1,25,8.48399806645085,-0.523198220173186
10,95000,1,25,1.00288967840866,-0.511360245818117
35,95000,1,25,1.03387982496053,-0.511989119283701
60,95000,1,25,1.09328998396698,-0.513254023166388
85,95000,1,25,1.17036529075003,-0.514928238883492
125,95000,1,25,1.30424486865958,-0.517628582671586
250,95000,1,25,1.73035800920091,-0.524029612507789
375,95000,1,25,2.3080441233901,-0.533589210420953
500,95000,1,25,3.16181908941431,-0.539951925442959
550,95000,1,25,3.62556981925892,-0.539867605492008
600,95000,1,25,4.18719356024244,-0.53844585922293
700,95000,1,25,5.51787779844228,-0.533519184722863
800,95000,1,25,6.70948291891232,-0.528991760240657
900,95000,1,25,7.64439122353528,-0.525771113229734
1000,95000,1,25,8.42283824988208,-0.523380004252671
10,100000,1,25,1.00281150265217,-0.510953163779703
35,100000,1,25,1.03296986792046,-0.511562962327054
60,100000,1,25,1.09090635747279,-0.512792956823391
85,100000,1,25,1.16635927943939,-0.514431556186526
125,100000,1,25,1.29799485693649,-0.517105545329643
250,100000,1,25,1.71291768844626,-0.523303458836721
375,100000,1,25,2.26746185656057,-0.532636394981475
500,100000,1,25,3.0812180870688,-0.539638343440266
550,100000,1,25,3.51867760807501,-0.539942388501171
600,100000,1,25,4.04687814517814,-0.538851777465082
700,100000,1,25,5.35002584892915,-0.534180645764251
800,100000,1,25,6.58798320512396,-0.529454733812306
900,100000,1,25,7.56062846229045,-0.526058497405284
1000,100000,1,25,8.35976146611843,-0.523570759998182
10,100,25,25,1.01953635803084,-0.514451672185387
35,100,25,25,1.21620333681715,-0.514520539763733
60,100,25,25,1.5410307991596,-0.514561520065799
85,100,25,25,1.90975005373885,-0.514574875850777
125,100,25,25,2.50420125600001,-0.514544645818605
250,100,25,25,4.18936118586745,-0.514156376433321
375,100,25,25,5.72826477627788,-0.513436434437411
500,100,25,25,7.19589113637714,-0.512322638541285
550,100,25,25,7.7612630867266,-0.511749819793597
600,100,25,25,8.31719035900727,-0.511093591176723
700,100,25,25,9.40526349614774,-0.509566878082337
800,100,25,25,10.4704960509916,-0.507821714304457
900,100,25,25,11.5174108359684,-0.50595757094171
1000,100,25,25,12.5416003496642,-0.504081280154113
10,350,25,25,1.01896324779129,-0.514424759011533
35,350,25,25,1.21068022972584,-0.514499829433591
60,350,25,25,1.52993556246927,-0.514549283711804
85,350,25,25,1.89494601380732,-0.514568998248462
125,350,25,25,2.48679739495955,-0.514543952987584
250,350,25,25,4.17302340726298,-0.514158188924266
375,350,25,25,5.71457041312533,-0.513438558518067
500,350,25,25,7.18425247989934,-0.512325478499222
550,350,25,25,7.7503221030186,-0.511752927656525
600,350,25,25,8.30688822272207,-0.511096923982714
700,350,25,25,9.39607409928488,-0.509570434379627
800,350,25,25,10.4622222771772,-0.507825350311454
900,350,25,25,11.5099569486292,-0.505960899132488
1000,350,25,25,12.5349146322585,-0.504083980200538
10,600,25,25,1.01842025684976,-0.514397674340698
35,600,25,25,1.20538838932432,-0.514478743026942
60,600,25,25,1.51915622847365,-0.514536664059389
85,600,25,25,1.88040424282302,-0.514562895519275
125,600,25,25,2.4695048212667,-0.514543282513849
250,600,25,25,4.15659134542283,-0.514160164295447
375,600,25,25,5.70076471132704,-0.513440810507294
500,600,25,25,7.17253177332001,-0.512328399530295
550,600,25,25,7.73930595437139,-0.511756109259737
600,600,25,25,8.29651715470975,-0.511100324868507
700,600,25,25,9.38681367807676,-0.509574125998787
800,600,25,25,10.4539000832972,-0.50782903651494
900,600,25,25,11.5024764801394,-0.505964189650946
1000,600,25,25,12.5281950322323,-0.504086713546773
10,850,25,25,1.01790526478089,-0.514370438047558
35,850,25,25,1.2003167336183,-0.514457308069871
60,850,25,25,1.50868707244126,-0.514523664757459
85,850,25,25,1.86612592280175,-0.514556562858841
125,850,25,25,2.45232747946706,-0.514542628410587
250,850,25,25,4.14006740591419,-0.514162301153804
375,850,25,25,5.68686975794642,-0.513443158713426
500,850,25,25,7.16072882006274,-0.512331402129503
550,850,25,25,7.72822899976519,-0.511759286599481
600,850,25,25,8.28607689847985,-0.511103794279224
700,850,25,25,9.37749518820239,-0.50957787677909
800,850,25,25,10.4455427626913,-0.507832694764574
900,850,25,25,11.4949551669444,-0.505967522314589
1000,850,25,25,12.5214413818845,-0.504089480427953
10,1500,25,25,1.01668391289569,-0.514299039249388
35,1500,25,25,1.18808522648703,-0.514400080953888
60,1500,25,25,1.48287406592856,-0.514488125097892
85,1500,25,25,1.83025499171378,-0.514538939449696
125,1500,25,25,2.40828434940197,-0.514540870499815
250,1500,25,25,4.0966936194014,-0.514168601318676
375,1500,25,25,5.65026896096934,-0.513449802360705
500,1500,25,25,7.12965997311938,-0.51233957237315
550,1500,25,25,7.69904243869886,-0.511768070831432
600,1500,25,25,8.25862586046224,-0.511113029762985
700,1500,25,25,9.3529986935108,-0.509587878198752
800,1500,25,25,10.4235543972207,-0.507842618332235
900,1500,25,25,11.475190845763,-0.505976480845119
1000,1500,25,25,12.5037186726202,-0.504096848561593
10,2000,25,25,1.01584613276688,-0.514243671525505
35,2000,25,25,1.17953165559251,-0.514354757149155
60,2000,25,25,1.46434300848386,-0.514459126708054
85,2000,25,25,1.80390169163441,-0.514524178957117
125,2000,25,25,2.37507060894744,-0.514539358334428
250,2000,25,25,4.06294838846533,-0.514174163477008
375,2000,25,25,5.62165172064176,-0.513455444961941
500,2000,25,25,7.10538875665843,-0.512346202115288
550,2000,25,25,7.67625125091677,-0.511775122265467
600,2000,25,25,8.23718649557947,-0.511120462541131
700,2000,25,25,9.33388022395325,-0.509595873461235
800,2000,25,25,10.4064219364491,-0.507850436115331
900,2000,25,25,11.4597958441388,-0.505983575858008
1000,2000,25,25,12.4899286738854,-0.504102662283418
10,3000,25,25,1.01439038118186,-0.514132191962035
35,3000,25,25,1.16436012461013,-0.514261304367606
60,3000,25,25,1.43049279405807,-0.514397046668678
85,3000,25,25,1.75441996529664,-0.51449131704859
125,3000,25,25,2.31060411260306,-0.514535488380299
250,3000,25,25,3.99453577354073,-0.514187124904087
375,3000,25,25,5.56323931865859,-0.513468105222392
500,3000,25,25,7.05582406708701,-0.512360583325257
550,3000,25,25,7.62974948154051,-0.51179014988071
600,3000,25,25,8.19344657537297,-0.511136261250871
700,3000,25,25,9.29494069393211,-0.509612528926747
800,3000,25,25,10.3715553472581,-0.507866706472959
900,3000,25,25,11.4285149836755,-0.50599821447065
1000,3000,25,25,12.4619146756661,-0.504114787256961
10,4000,25,25,1.01317285687403,-0.514020215886912
35,4000,25,25,1.15138040842437,-0.51416488715851
60,4000,25,25,1.4005360954166,-0.514329966160035
85,4000,25,25,1.7091433212207,-0.514453833044168
125,4000,25,25,2.24903650194366,-0.514529886814449
250,4000,25,25,3.92512110441081,-0.514202336270001
375,4000,25,25,5.5032739746513,-0.513482627292299
500,4000,25,25,7.00493953258105,-0.512376283156057
550,4000,25,25,7.58202907757062,-0.511806355971292
600,4000,25,25,8.14856677783414,-0.511153223152868
700,4000,25,25,9.25502314408596,-0.509630268158234
800,4000,25,25,10.3358749699007,-0.50788384251332
900,4000,25,25,11.3965511295472,-0.506013572566907
1000,4000,25,25,12.4333435637293,-0.50412740848741
10,5000,25,25,1.01214314102682,-0.513908189196251
35,5000,25,25,1.1402051476508,-0.51406627395853
60,5000,25,25,1.37401661156465,-0.514258463187136
85,5000,25,25,1.66787739715981,-0.514411689566702
125,5000,25,25,2.19062445173586,-0.514521916679664
250,5000,25,25,3.85494455932229,-0.514219591981325
375,5000,25,25,5.44180080477466,-0.513499015661128
500,5000,25,25,6.95272332607391,-0.512393379753959
550,5000,25,25,7.53306960685153,-0.511823844166267
600,5000,25,25,8.10255078041662,-0.511171298129619
700,5000,25,25,9.21413923040321,-0.509648966683886
800,5000,25,25,10.2993674528891,-0.507901867561051
900,5000,25,25,11.3638796092994,-0.50602974665365
1000,5000,25,25,12.4041915627658,-0.5041406199506
10,6000,25,25,1.01126356938178,-0.513796434732694
35,6000,25,25,1.13052282813627,-0.513966092697643
60,6000,25,25,1.35050803184981,-0.514183115193144
85,6000,25,25,1.63036579163983,-0.514364996968674
125,6000,25,25,2.1355276072528,-0.514511059661388
250,6000,25,25,3.78425809799225,-0.514238666053509
375,6000,25,25,5.37890095210376,-0.513517221042557
500,6000,25,25,6.8991685732557,-0.512411948174202
550,6000,25,25,7.48285488306081,-0.511842712835923
600,6000,25,25,8.05536527152255,-0.511190662680711
700,6000,25,25,9.17225318308025,-0.50966879817356
800,6000,25,25,10.2620201466841,-0.507920805066647
900,6000,25,25,11.3305137916456,-0.506046603745503
1000,6000,25,25,12.3744363273701,-0.504154513354997
10,7000,25,25,1.01050553688577,-0.513685188305817
35,7000,25,25,1.12208236581845,-0.513864837465138
60,7000,25,25,1.32962459573119,-0.514104480465397
85,7000,25,25,1.59631798014037,-0.514313977124125
125,7000,25,25,2.08380800015472,-0.514496942739488
250,7000,25,25,3.71336016998175,-0.514259252179253
375,7000,25,25,5.31461056002402,-0.513537283517153
500,7000,25,25,6.84429968028593,-0.51243194996496
550,7000,25,25,7.43140179125475,-0.511862905427001
600,7000,25,25,8.00702008262095,-0.511211262875915
700,7000,25,25,9.12937874747133,-0.509689639165248
800,7000,25,25,10.2238212208901,-0.507940678511269
900,7000,25,25,11.2964175386864,-0.506064316848398
1000,7000,25,25,12.3440916492347,-0.504168954973387
10,8000,25,25,1.00984698997251,-0.513574623089825
35,8000,25,25,1.11468116585485,-0.513762914428629
60,8000,25,25,1.31102429956039,-0.514023072566598
85,8000,25,25,1.56543168429199,-0.51425892004346
125,8000,25,25,2.03545193739747,-0.514479313611518
250,8000,25,25,3.64251188142843,-0.514281094098867
375,8000,25,25,5.24902525002462,-0.513559148789742
500,8000,25,25,6.78813421400446,-0.512453396623182
550,8000,25,25,7.37873122944086,-0.511884364976076
600,8000,25,25,7.95751510858158,-0.511233118962488
700,8000,25,25,9.08549592088152,-0.509711587305156
800,8000,25,25,10.1847597884866,-0.507961511304809
900,8000,25,25,11.2616036558562,-0.506082756062344
1000,8000,25,25,12.3131351371803,-0.504184037985658
10,9000,25,25,1.00927070152486,-0.513464866493432
35,9000,25,25,1.10815475586515,-0.513660642437012
60,9000,25,25,1.29440830884372,-0.513939358973211
85,9000,25,25,1.53740777169575,-0.514200159944638
125,9000,25,25,1.99038326733498,-0.514458033179991
250,9000,25,25,3.57200922559335,-0.514303864999396
375,9000,25,25,5.18225398654172,-0.513582744241706
500,9000,25,25,6.7306958832917,-0.51247629458224
550,9000,25,25,7.32482663223017,-0.511907253720201
600,9000,25,25,7.90685394760565,-0.51125624868008
700,9000,25,25,9.04058795863445,-0.509734736759254
800,9000,25,25,10.1448260401132,-0.507983326663132
900,9000,25,25,11.2260383285736,-0.506102092368253
1000,9000,25,25,12.2815568420061,-0.504199780189015
10,10000,25,25,1.0087630487577,-0.513356012031256
35,10000,25,25,1.102369110049,-0.513558279739152
60,10000,25,25,1.27951781047825,-0.513853756368057
85,10000,25,25,1.51196067194304,-0.514138049925795
125,10000,25,25,1.9484783689787,-0.514433062727665
250,10000,25,25,3.50215775317038,-0.514327195157431
375,10000,25,25,5.11439500291052,-0.513608027065055
500,10000,25,25,6.67201468873955,-0.512500644732676
550,10000,25,25,7.26971879716047,-0.511931506504266
600,10000,25,25,7.8550441420196,-0.511280666911494
700,10000,25,25,8.99467315161574,-0.509758964471873
800,10000,25,25,10.1040009451316,-0.508006219767114
900,10000,25,25,11.1897233371963,-0.506122272069315
1000,10000,25,25,12.2493366107081,-0.504216272056907
10,15000,25,25,1.00693760433376,-0.51282707292119
35,15000,25,25,1.08130855852815,-0.513051101041738
60,15000,25,25,1.22416033900069,-0.513408723150809
85,15000,25,25,1.41486547350475,-0.513789173010416
125,15000,25,25,1.78043249079048,-0.514256040304944
250,15000,25,25,3.17155023724208,-0.514440562459944
375,15000,25,25,4.76348151487444,-0.513756243578659
500,15000,25,25,6.36135967511492,-0.512644204111038
550,15000,25,25,6.97703852318398,-0.512073443855855
600,15000,25,25,7.57929448705044,-0.511422571038925
700,15000,25,25,8.74985372386764,-0.509898251585735
800,15000,25,25,9.88647609259997,-0.508136505473453
900,15000,25,25,10.9966501582831,-0.506236223907031
1000,15000,25,25,12.0784941780351,-0.504309249427327
10,20000,25,25,1.00582046255256,-0.512325326548364
35,20000,25,25,1.06824868114311,-0.512560206629816
60,20000,25,25,1.18905646048848,-0.51295500070539
85,20000,25,25,1.35161593818757,-0.51340194269018
125,20000,25,25,1.66502055011956,-0.514008821359069
250,20000,25,25,2.88789636869924,-0.514522970112082
375,20000,25,25,4.40758879250032,-0.513927733553185
500,20000,25,25,6.02751027351363,-0.512820859608095
550,20000,25,25,6.65960142185702,-0.512248587292764
600,20000,25,25,7.27838855522399,-0.511597076367662
700,20000,25,25,8.48066160048409,-0.510068634102481
800,20000,25,25,9.64661566050651,-0.508294911840603
900,20000,25,25,10.7838006992998,-0.506374655340411
1000,20000,25,25,11.8906518259734,-0.504422072780525
10,25000,25,25,1.00507495794303,-0.511850449736922
35,25000,25,25,1.0594742626514,-0.512090484846351
60,25000,25,25,1.16520759323264,-0.512507615047832
85,25000,25,25,1.30811812922971,-0.513000153417956
125,25000,25,25,1.58380278417508,-0.513716046736664
250,25000,25,25,2.65829643855298,-0.514554816073904
375,25000,25,25,4.06678639777452,-0.514101245476264
500,25000,25,25,5.68013708210591,-0.513022749233908
550,25000,25,25,6.32463088660244,-0.512451999113061
600,25000,25,25,6.95786334694507,-0.511801235863066
700,25000,25,25,8.19015139462981,-0.510269688312051
800,25000,25,25,9.38557842429262,-0.508483079365692
900,25000,25,25,10.5512004105007,-0.506539928069506
1000,25000,25,25,11.6852752087979,-0.504556815366047
10,30000,25,25,1.00454479959533,-0.511400929893817
35,30000,25,25,1.05321019826116,-0.511642943154704
60,30000,25,25,1.14807566359317,-0.512073355366907
85,30000,25,25,1.27669261253378,-0.512597259589324
125,30000,25,25,1.52462904195679,-0.513397050140572
250,30000,25,25,2.47754111580823,-0.514533203184887
375,30000,25,25,3.75715425753128,-0.514256555423203
500,30000,25,25,5.33009425614281,-0.513239173162579
550,30000,25,25,5.98057776762467,-0.512675744320891
600,30000,25,25,6.62461925402329,-0.5120291971581
700,30000,25,25,7.88310228648093,-0.510498724466656
800,30000,25,25,9.10617845899522,-0.508700816636831
900,30000,25,25,10.3000561083755,-0.506733061438527
1000,30000,25,25,11.4624662835577,-0.504715334764179
10,35000,25,25,1.00414901845837,-0.5109749748672
35,35000,25,25,1.04852265654193,-0.511217101589098
60,35000,25,25,1.13520571933254,-0.51165506766124
85,35000,25,25,1.25302053507594,-0.51220057487017
125,35000,25,25,1.4799898774103,-0.513064954138925
250,35000,25,25,2.3361415998933,-0.514464144928837
375,35000,25,25,3.48720872313913,-0.514380141030813
500,35000,25,25,4.98842557713619,-0.513457123905938
550,35000,25,25,5.63606012576648,-0.512909706861986
600,35000,25,25,6.28564334925558,-0.512273052547482
700,35000,25,25,7.5650183189344,-0.510750802176371
800,35000,25,25,8.81258148414725,-0.508945791366423
900,35000,25,25,10.0328328000652,-0.506953958320133
1000,35000,25,25,11.2231988375054,-0.504899897035519
10,40000,25,25,1.00384206080912,-0.510570810261776
35,40000,25,25,1.04488145298812,-0.510811911843572
60,40000,25,25,1.12518200503656,-0.511253687595606
85,40000,25,25,1.2345583324896,-0.511813967197918
125,40000,25,25,1.44523696950096,-0.512728247858588
250,40000,25,25,2.22487558013374,-0.514356390866933
375,40000,25,25,3.25825882501912,-0.514466080482422
500,40000,25,25,4.66519700108142,-0.513663794391349
550,40000,25,25,5.29945302651028,-0.513142979839196
600,40000,25,25,5.94748036837144,-0.512523807342331
700,40000,25,25,7.24097361900186,-0.511019537426985
800,40000,25,25,8.50942060283761,-0.509213997934565
900,40000,25,25,9.75306890583339,-0.507201399005957
1000,40000,25,25,10.969579703869,-0.50511094928864
10,45000,25,25,1.00359659105297,-0.510186776785363
35,45000,25,25,1.04196659330998,-0.510426140448691
60,45000,25,25,1.1171416203886,-0.510869201857124
85,45000,25,25,1.21973777560188,-0.511439375066544
125,45000,25,25,1.41742522599222,-0.512392318655001
250,45000,25,25,2.13626415256895,-0.514218461392669
375,45000,25,25,3.06694649636895,-0.514514432044507
500,45000,25,25,4.36813626314594,-0.513849114446058
550,45000,25,25,4.97866070573696,-0.51336480410164
600,45000,25,25,5.61641814577565,-0.512772149776714
700,45000,25,25,6.91508869732732,-0.511298324052023
800,45000,25,25,8.20081795327877,-0.509499739748543
900,45000,25,25,9.46474702245828,-0.507472672160164
1000,45000,25,25,10.7046462664472,-0.50534802097916
10,50000,25,25,1.00339533000766,-0.509821356272723
35,50000,25,25,1.03957491742465,-0.51005852256163
60,50000,25,25,1.11053365498345,-0.510501134096699
85,50000,25,25,1.20755075752607,-0.511077645772582
125,50000,25,25,1.39463431465197,-0.512060567946385
250,50000,25,25,2.06466054774135,-0.51405768059634
375,50000,25,25,2.90796195448765,-0.514528361891026
500,50000,25,25,4.10165943494026,-0.514006956626552
550,50000,25,25,4.68021273984238,-0.513566934420572
600,50000,25,25,5.29859164307504,-0.513009422765818
700,50000,25,25,6.5908286476599,-0.511580576019552
800,50000,25,25,7.88979316975882,-0.509798653518867
900,50000,25,25,9.17140925038344,-0.507763581143877
1000,50000,25,25,10.4317862577421,-0.505608351795968
10,55000,25,25,1.00322687717603,-0.509473171298725
35,55000,25,25,1.03757206812392,-0.509707846609778
60,55000,25,25,1.10499210454261,-0.5101487884131
85,55000,25,25,1.19732502163581,-0.510729001205642
125,55000,25,25,1.37557398869396,-0.511735116547813
250,55000,25,25,2.00590692643859,-0.513879918574714
375,55000,25,25,2.77576576280899,-0.514512145625871
500,55000,25,25,3.86687318423841,-0.514134850163273
550,55000,25,25,4.40848762264875,-0.513743799631209
600,55000,25,25,4.99958490067494,-0.513228343123954
700,55000,25,25,6.27163704268659,-0.511859083122239
800,55000,25,25,7.57849368534194,-0.510105163351724
900,55000,25,25,8.87561888086716,-0.508069907158926
1000,55000,25,25,10.1540975935931,-0.505889112674929
10,60000,25,25,1.00308343307219,-0.509140975361388
35,60000,25,25,1.03586592778646,-0.509372972925903
60,60000,25,25,1.10026539588237,-0.509811377534156
85,60000,25,25,1.18859780301496,-0.510393305095814
125,60000,25,25,1.35935392850726,-0.511417237656939
250,60000,25,25,1.95696834596002,-0.513689842173339
375,60000,25,25,2.66537442757334,-0.514470210846885
500,60000,25,25,3.66238698492023,-0.514233074855402
550,60000,25,25,4.16530841523991,-0.513892787957983
600,60000,25,25,4.72366163314111,-0.513423677043486
700,60000,25,25,5.96119284520387,-0.512127608734986
800,60000,25,25,7.26860833637401,-0.51041452870989
900,60000,25,25,8.57899143642173,-0.508388064220851
1000,60000,25,25,9.87388881011176,-0.5061873182532
10,65000,25,25,1.00295949767651,-0.508823640307
35,65000,25,25,1.03439141007879,-0.509052845115936
60,65000,25,25,1.09617544001053,-0.509488090810065
85,65000,25,25,1.1810410638194,-0.510070218312838
125,65000,25,25,1.34534270165437,-0.51110767246841
250,65000,25,25,1.91561866337058,-0.513491053882714
375,65000,25,25,2.57256616094516,-0.514406725711562
500,65000,25,25,3.48537426825796,-0.514303616384223
550,65000,25,25,3.95025221839541,-0.514013965818711
600,65000,25,25,4.4731591215454,-0.51359290018015
700,65000,25,25,5.66342995330296,-0.512380357619055
800,65000,25,25,6.96188395004102,-0.510721501892256
900,65000,25,25,8.28249141443933,-0.508713928246378
1000,65000,25,25,9.59253795982219,-0.506499825073271
10,70000,25,25,1.00285108402916,-0.508520143683141
35,70000,25,25,1.03310130597251,-0.508746490014154
60,70000,25,25,1.0925928824013,-0.509178130208896
85,70000,25,25,1.17441657029595,-0.509759290650447
125,70000,25,25,1.33308296029736,-0.510806794842265
250,70000,25,25,1.88021724028624,-0.513286451854974
375,70000,25,25,2.49393002070896,-0.514325311444004
500,70000,25,25,3.33245004330325,-0.514349235590178
550,70000,25,25,3.76143376049565,-0.514108813410025
600,70000,25,25,4.2484958271676,-0.513735806432165
700,70000,25,25,5.3820609833887,-0.512612850165035
