Re,Gr,Ha,Rm,Navg,avgA
1000,8500,35,10,12.7532969834199,-0.491850714549775
10,9500,35,10,1.00856890019003,-0.494231680848472
30,9500,35,10,1.07488371123625,-0.494253129067386
50,9500,35,10,1.19932111985667,-0.494286547066751
70,9500,35,10,1.36950517963322,-0.494322351342296
90,9500,35,10,1.5731137453915,-0.494352491570089
200,9500,35,10,2.95277253245166,-0.494340738492718
300,9500,35,10,4.27576074575344,-0.494172452843092
400,9500,35,10,5.56596804663112,-0.493947421720627
500,9500,35,10,6.83346849078739,-0.493685535596605
600,9500,35,10,8.084514958276,-0.493385575208256
700,9500,35,10,9.30782146314147,-0.493046911841794
800,9500,35,10,10.4894165501252,-0.492674725183241
900,9500,35,10,11.622886039761,-0.492275865705732
1000,9500,35,10,12.7105228550617,-0.491855081242504
10,12500,35,10,1.00753446393196,-0.494167910270548
30,12500,35,10,1.06595397636645,-0.494192697630844
50,12500,35,10,1.17634966424761,-0.494233083935745
70,12500,35,10,1.32880579210199,-0.494278804901394
90,12500,35,10,1.51315295918784,-0.49432042469182
200,12500,35,10,2.80515752977788,-0.494354246896298
300,12500,35,10,4.09633868925176,-0.494195124067348
400,12500,35,10,5.38242317047316,-0.493969571319627
500,12500,35,10,6.65615605874328,-0.493705703621096
600,12500,35,10,7.91629413942413,-0.493404075470382
700,12500,35,10,9.14912348227545,-0.493064144580367
800,12500,35,10,10.3401165527559,-0.492690836299852
900,12500,35,10,11.4826603547257,-0.492291008714389
1000,12500,35,10,12.5790773917899,-0.49186914206739
10,17500,35,10,1.00629280028252,-0.494064445073495
30,17500,35,10,1.05513991030371,-0.494092985499861
50,17500,35,10,1.1480866437149,-0.494141708333257
70,17500,35,10,1.27770064453484,-0.494200200994666
90,17500,35,10,1.43611520425311,-0.494257819430509
200,17500,35,10,2.58841271417295,-0.494370031151596
300,17500,35,10,3.80838145097864,-0.494234109935955
400,17500,35,10,5.07293318190765,-0.494010998125755
500,17500,35,10,6.35041620614068,-0.493744524832279
600,17500,35,10,7.62377291019645,-0.493439904075671
700,17500,35,10,8.87241574238798,-0.493097429897417
800,17500,35,10,10.0796123728129,-0.492721863104179
900,17500,35,10,11.2380819740631,-0.492319885662209
1000,17500,35,10,12.3498995805094,-0.491895878428695
10,22500,35,10,1.00543129668779,-0.493964435742077
30,22500,35,10,1.04758444543734,-0.493995282443834
50,22500,35,10,1.12809019653014,-0.494049504959304
70,22500,35,10,1.24094548853639,-0.494117115679549
90,22500,35,10,1.37965393492466,-0.494187113257786
200,22500,35,10,2.40822824339848,-0.494374996366637
300,22500,35,10,3.54247158706081,-0.494270994007187
400,22500,35,10,4.76681625731052,-0.494055722306206
500,22500,35,10,6.03695638132386,-0.493788699574642
600,22500,35,10,7.3192162677484,-0.493481489667963
700,22500,35,10,8.58259906586842,-0.493136244841063
800,22500,35,10,9.80608086940161,-0.492758015341196
900,22500,35,10,10.9809700736512,-0.492353504031126
1000,22500,35,10,12.1088506932597,-0.491926906043797
10,27500,35,10,1.00480478756127,-0.493867757493063
30,27500,35,10,1.04206736465116,-0.493900028593425
50,27500,35,10,1.1133790209447,-0.493957901327116
70,27500,35,10,1.21364067083176,-0.494032011742386
90,27500,35,10,1.33723570756322,-0.494111443789015
200,27500,35,10,2.2608873473318,-0.494368522700232
300,27500,35,10,3.30447954044876,-0.49430252552799
400,27500,35,10,4.47257643816312,-0.494100898762322
500,27500,35,10,5.72214719485799,-0.493836492383159
600,27500,35,10,7.00678666238934,-0.49352793403361
700,27500,35,10,8.28256178905806,-0.493180186865271
800,27500,35,10,9.52166084093938,-0.492799186738243
900,27500,35,10,10.7129336283864,-0.492391853403997
1000,27500,35,10,11.8571165830141,-0.491962318141084
10,32500,35,10,1.00433183807671,-0.49377426670183
30,32500,35,10,1.03789190065583,-0.493807406113608
50,32500,35,10,1.10219285354315,-0.493867703243531
70,32500,35,10,1.19275327142131,-0.493946456279263
90,32500,35,10,1.30456644575848,-0.494033057763888
200,32500,35,10,2.14104544556512,-0.494351476188352
300,32500,35,10,3.09634429872158,-0.494326729064341
400,32500,35,10,4.19699290478725,-0.494143966564884
500,32500,35,10,5.41241025121156,-0.493885917846033
600,32500,35,10,6.69092421470579,-0.493578022103512
700,32500,35,10,7.97543891944949,-0.49322858852888
800,32500,35,10,9.2287613888263,-0.492845034275388
900,32500,35,10,10.4358601035143,-0.492434782377527
1000,32500,35,10,11.5961702664148,-0.492002096518786
10,37500,35,10,1.0039637890159,-0.493683816537063
30,37500,35,10,1.03463718351711,-0.493717462989832
50,37500,35,10,1.09344641849509,-0.493779355124832
70,37500,35,10,1.1763584384393,-0.493861427716805
90,37500,35,10,1.2788175541887,-0.493953483816215
200,37500,35,10,2.04335447288912,-0.494325347573225
300,37500,35,10,2.91705162671704,-0.494342770429614
400,37500,35,10,3.94448321624552,-0.494182953654175
500,37500,35,10,5.11353698233004,-0.493935044551797
600,37500,35,10,6.37605135953516,-0.493630351839742
700,37500,35,10,7.66437187827698,-0.493280588039301
800,37500,35,10,8.92982769969104,-0.492895020860723
900,37500,35,10,10.1517618493094,-0.492481997669141
1000,37500,35,10,11.3276674879948,-0.492046118685651
10,42500,35,10,1.00367005402092,-0.493596263552508
30,42500,35,10,1.03203678767292,-0.493630176275791
50,42500,35,10,1.08644356645543,-0.493693090556993
70,42500,35,10,1.16319832881752,-0.493777528892141
90,42500,35,10,1.25809610785027,-0.493873741064968
200,42500,35,10,1.96320143433617,-0.494291771642069
300,42500,35,10,2.76392414287882,-0.494350643385429
400,42500,35,10,3.71714516049614,-0.494216563946521
500,42500,35,10,4.83032846311711,-0.493982172523955
600,42500,35,10,6.06638826799027,-0.493683461803475
700,42500,35,10,7.35235584947301,-0.493335142161087
800,42500,35,10,8.6271974650312,-0.492948508977505
900,42500,35,10,9.86262891321558,-0.492533150894407
1000,42500,35,10,11.053311072822,-0.492094206892779
10,47500,35,10,1.00343058971628,-0.493511470418547
30,47500,35,10,1.02991527448596,-0.493545485473505
50,47500,35,10,1.08072173499554,-0.493609016648459
70,47500,35,10,1.15242680543981,-0.493695123339828
90,47500,35,10,1.24110881879071,-0.493794503628909
200,47500,35,10,1.89685165925383,-0.494252263343514
300,47500,35,10,2.6335834117783,-0.494350839856449
400,47500,35,10,3.51509253142235,-0.494244124725528
500,47500,35,10,4.56624259456126,-0.494025987096186
600,47500,35,10,5.76580789099918,-0.49373596619845
700,47500,35,10,7.04218567886092,-0.493391167466147
800,47500,35,10,8.32297873086955,-0.493004752383617
900,47500,35,10,9.57027675768689,-0.492587725815651
1000,47500,35,10,10.7747522434871,-0.492145999002289
10,52500,35,10,1.00323179359714,-0.493429306921259
30,52500,35,10,1.02815318061717,-0.493463310699753
50,52500,35,10,1.0759641486241,-0.493527171927887
70,52500,35,10,1.14345944213865,-0.493614430033135
90,52500,35,10,1.22695284106013,-0.493716220045252
200,52500,35,10,1.84138025230055,-0.494208136339641
300,52500,35,10,2.52260164704166,-0.494344099138902
400,52500,35,10,3.33702463339198,-0.494265433454227
500,52500,35,10,4.32334658984729,-0.494065581212059
600,52500,35,10,5.47773923785593,-0.493786647828325
700,52500,35,10,6.73647716123995,-0.493447564696042
800,52500,35,10,8.01900291759442,-0.493062903475932
900,52500,35,10,9.27625951467136,-0.492645109575651
1000,52500,35,10,10.4934436771571,-0.492201155051038
10,57500,35,10,1.00306415556791,-0.493349650183049
30,57500,35,10,1.02666678111316,-0.493383562836961
50,57500,35,10,1.07194765865715,-0.493447544204301
70,57500,35,10,1.13588214301458,-0.493535565153146
90,57500,35,10,1.21498392089603,-0.493639176678676
200,57500,35,10,1.7945265922479,-0.494160472531988
300,57500,35,10,2.42785276440308,-0.494331265205276
400,57500,35,10,3.18091762393287,-0.494280612822208
500,57500,35,10,4.1024091870568,-0.49410042437241
600,57500,35,10,5.20497251139617,-0.493834544828452
700,57500,35,10,6.43774279364157,-0.493503279662608
800,57500,35,10,7.71690803019578,-0.493122107160914
900,57500,35,10,8.98187962719969,-0.492704736006347
1000,57500,35,10,10.2106165975611,-0.492259180016354
10,62500,35,10,1.00292085577781,-0.493272384492426
30,62500,35,10,1.02539591404656,-0.493306149303632
50,62500,35,10,1.06851143179369,-0.493370096306684
70,62500,35,10,1.12939515888776,-0.493458584432888
90,62500,35,10,1.20473331821632,-0.493563556541437
200,62500,35,10,1.75455064917594,-0.494110165042232
300,62500,35,10,2.34660285028361,-0.494313160849491
400,62500,35,10,3.04440923774215,-0.494289992971622
500,62500,35,10,3.90310304840766,-0.494130293345834
600,62500,35,10,4.94949339021791,-0.493878973605742
700,62500,35,10,6.14841047443649,-0.493557374759543
800,62500,35,10,7.4182240394779,-0.49318152402288
900,62500,35,10,8.6881783469105,-0.492765842537207
1000,62500,35,10,9.92724035993955,-0.492319609202384
10,67500,35,10,1.00279689144569,-0.493197400986773
30,67500,35,10,1.02429639113431,-0.493230977381886
50,67500,35,10,1.06553704482482,-0.49329477510728
70,67500,35,10,1.12377708782168,-0.493383502932206
90,67500,35,10,1.1958535873486,-0.493489470816773
200,67500,35,10,1.72011165480237,-0.494057918554039
300,67500,35,10,2.27655927648276,-0.494290567813056
400,67500,35,10,2.92507805073033,-0.494294013206538
500,67500,35,10,3.72435443035477,-0.494155183032296
600,67500,35,10,4.71251620999456,-0.493919487754909
700,67500,35,10,5.8706500791118,-0.493609118058938
800,67500,35,10,7.12448932957746,-0.493240323269315
900,67500,35,10,8.39606465774091,-0.492827832347642
1000,67500,35,10,9.64405414601877,-0.492381952765849
10,72500,35,10,1.00268851956249,-0.493124597238331
30,72500,35,10,1.02333512377878,-0.493157956109157
50,72500,35,10,1.06293564945951,-0.493221518393341
70,72500,35,10,1.11886143543803,-0.493310309179407
90,72500,35,10,1.1880827946221,-0.493416981415497
200,72500,35,10,1.690169331968,-0.49400430672999
300,72500,35,10,2.21581962318661,-0.494264187719815
400,72500,35,10,2.82062872377901,-0.494293155927022
500,72500,35,10,3.56468289178819,-0.494175237650513
600,72500,35,10,4.49451661026956,-0.493955849646975
700,72500,35,10,5.60633410841418,-0.493657934061578
800,72500,35,10,6.83736920917792,-0.493297703743567
900,72500,35,10,8.10636149215573,-0.492890047932805
1000,72500,35,10,9.36161844477578,-0.49244567277567
10,77500,35,10,1.00259289410476,-0.493053876853726
30,77500,35,10,1.022486905224,-0.493086997345754
50,77500,35,10,1.06063945970941,-0.493150259205209
70,77500,35,10,1.11452095203994,-0.49323897447478
90,77500,35,10,1.18122039566511,-0.49334611626869
200,77500,35,10,1.66391332039616,-0.49394977900546
300,77500,35,10,2.1628215717021,-0.494234633400029
400,77500,35,10,2.72899206267501,-0.494287912234446
500,77500,35,10,3.42232626434159,-0.494190695560161
600,77500,35,10,4.29522657536983,-0.493988006722485
700,77500,35,10,5.35692469237381,-0.49370341550527
800,77500,35,10,6.55845343414844,-0.493353135820529
900,77500,35,10,7.8199414336379,-0.492951803368188
1000,77500,35,10,9.08038133723785,-0.492510211353264
10,82500,35,10,1.0025078116138,-0.492985149056486
30,82500,35,10,1.02173223323729,-0.493018016342765
50,82500,35,10,1.05859597029644,-0.493080928605542
70,82500,35,10,1.11065694106776,-0.49316945909138
90,82500,35,10,1.17511065743759,-0.493276879816183
200,82500,35,10,1.64070575122076,-0.493894696354228
300,82500,35,10,2.11629149858125,-0.494202452982737
400,82500,35,10,2.64835570312276,-0.494278765811022
500,82500,35,10,3.29548464178061,-0.494201844005108
600,82500,35,10,4.11383497127771,-0.494016028315172
700,82500,35,10,5.12333974764773,-0.493745330046821
800,82500,35,10,6.28933728699214,-0.493406110709989
900,82500,35,10,7.53778887452506,-0.493012493860346
1000,82500,35,10,8.80072544628818,-0.492575067282613
10,87500,35,10,1.00243154657901,-0.492918328302542
30,87500,35,10,1.02105581100946,-0.492950932014577
50,87500,35,10,1.05676395317941,-0.49301345744831
70,87500,35,10,1.1071918269279,-0.49310171644513
90,87500,35,10,1.16963100187245,-0.493209258234702
200,87500,35,10,1.62004077705076,-0.493839345888379
300,87500,35,10,2.07518597088875,-0.49416809180454
400,87500,35,10,2.57714058424204,-0.494266162880343
500,87500,35,10,3.18244318719634,-0.494208998953589
600,87500,35,10,3.94927521045174,-0.494040049976732
700,87500,35,10,4.90602398817099,-0.493783565429801
800,87500,35,10,6.03155050588038,-0.493456202192775
900,87500,35,10,7.2610094758467,-0.493071602714161
1000,87500,35,10,8.52307226253034,-0.492639709071484
10,92500,35,10,1.00236272818991,-0.492853333919346
30,92500,35,10,1.02044548528569,-0.492885667009696
50,92500,35,10,1.05511063211539,-0.492947777509689
70,92500,35,10,1.10406388804364,-0.493035695910721
90,92500,35,10,1.16468404659556,-0.493143232662426
200,92500,35,10,1.60151208077348,-0.493783961870279
300,92500,35,10,2.03865529551636,-0.494131957547212
400,92500,35,10,2.5140025483699,-0.494250524059644
500,92500,35,10,3.08158937340691,-0.49421248269697
600,92500,35,10,3.80029461111044,-0.494060257895369
700,92500,35,10,4.70495591696144,-0.493818116919058
800,92500,35,10,5.78632536238222,-0.493503152872491
900,92500,35,10,6.9910005498564,-0.493128505119784
1000,92500,35,10,8.24793994360776,-0.49270362750304
10,97500,35,10,1.00230025536342,-0.492790089755955
30,97500,35,10,1.01989148984627,-0.492822147685226
50,97500,35,10,1.05360965289604,-0.492883822184098
70,97500,35,10,1.10122346569425,-0.492971344762488
90,97500,35,10,1.16019122889993,-0.493078770533401
200,97500,35,10,1.58479505827503,-0.493728720331903
300,97500,35,10,2.00600198870474,-0.494094382044611
400,97500,35,10,2.45779363227468,-0.494232227616991
500,97500,35,10,2.99144734921479,-0.494212608572242
600,97500,35,10,3.66556350394353,-0.494076866832621
700,97500,35,10,4.51969030290206,-0.493849068204965
800,97500,35,10,5.55457058799669,-0.493546808874868
900,97500,35,10,6.72898492254978,-0.493182956801727
1000,97500,35,10,7.97598476421088,-0.492766357589189
10,100,50,10,1.01210561984688,-0.492156361484472
30,100,50,10,1.1049628468598,-0.492155471388435
50,100,50,10,1.27513510053175,-0.492152161120882
70,100,50,10,1.5011853457298,-0.492146430837119
90,100,50,10,1.76413163664797,-0.492138321515052
200,100,50,10,3.43121547652757,-0.49205599527419
300,100,50,10,4.92850984183355,-0.491939002632225
400,100,50,10,6.32183411248781,-0.491796837368134
500,100,50,10,7.6332398697333,-0.491638375066347
600,100,50,10,8.89869627488853,-0.491466246535979
700,100,50,10,10.144508790579,-0.49127911261697
800,100,50,10,11.3779220404973,-0.49107541918963
900,100,50,10,12.5908879055287,-0.490855965467771
1000,100,50,10,13.7692381221496,-0.490624196441033
10,300,50,10,1.01198631224747,-0.492154398805622
30,300,50,10,1.10397616880252,-0.49215377284175
50,300,50,10,1.27277170465079,-0.492150887744425
70,300,50,10,1.49733088621744,-0.492145612567459
90,300,50,10,1.75890265274286,-0.492137903380145
200,300,50,10,3.42182056964797,-0.492056511322944
300,300,50,10,4.91828736897286,-0.491939576909057
400,300,50,10,6.3117412450301,-0.491797357312989
500,300,50,10,7.62354334304924,-0.491638846440653
600,300,50,10,8.88942665778302,-0.49146669088523
700,300,50,10,10.1356110109347,-0.491279551070036
800,300,50,10,11.3693925055615,-0.491075856488748
900,300,50,10,12.5826875157449,-0.490856407024286
1000,300,50,10,13.7613589113066,-0.490624639287225
10,500,50,10,1.01186907928703,-0.492152437365607
30,500,50,10,1.10300518720775,-0.492152071461016
50,500,50,10,1.27044043904229,-0.492149607290981
70,500,50,10,1.49351889062169,-0.492144784075352
90,500,50,10,1.75372141096091,-0.492137478178978
200,500,50,10,3.41244738679165,-0.492057030454306
300,500,50,10,4.90806475925213,-0.491940157050275
400,500,50,10,6.3016321145268,-0.491797884482308
500,500,50,10,7.61383106372329,-0.491639322860186
600,500,50,10,8.88013987957074,-0.49146713957797
700,500,50,10,10.1267138165922,-0.491279990439344
800,500,50,10,11.3608468760948,-0.491076297098646
900,500,50,10,12.5744721813493,-0.490856851529724
1000,500,50,10,13.7534659658548,-0.490625084782479
10,700,50,10,1.01175387364055,-0.492150477175389
30,700,50,10,1.102049581864,-0.492150367313474
50,700,50,10,1.26814080570891,-0.492148319834641
70,700,50,10,1.48975003990174,-0.49214394811323
90,700,50,10,1.7485869017715,-0.492137044787463
200,700,50,10,3.40309623835399,-0.49205755253715
300,700,50,10,4.89784398108808,-0.491940742101671
400,700,50,10,6.29151205165356,-0.491798417367912
500,700,50,10,7.60409347289032,-0.491639806331909
600,700,50,10,8.87082185253716,-0.491467595103086
700,700,50,10,10.1177996817601,-0.491280433576519
800,700,50,10,11.3522851797074,-0.491076741021196
900,700,50,10,12.5662419224706,-0.49085729898683
1000,700,50,10,13.7455733016658,-0.490625530456012
10,900,50,10,1.01164064759148,-0.492148518249216
30,900,50,10,1.10110904351164,-0.492148660470559
50,900,50,10,1.265872312964,-0.492147025444755
70,900,50,10,1.48602331893624,-0.492143103316014
90,900,50,10,1.74349810580502,-0.492136602018401
200,900,50,10,3.39376743121392,-0.492058077438102
300,900,50,10,4.88762194871927,-0.491941333789329
400,900,50,10,6.28138645738907,-0.491798954470398
500,900,50,10,7.59435004286424,-0.491640292798967
600,900,50,10,8.86150099790924,-0.491468052459136
700,900,50,10,10.1088512218776,-0.491280883292133
800,900,50,10,11.3437074441722,-0.491077188259999
900,900,50,10,12.5579967588135,-0.490857749396572
1000,900,50,10,13.7376528702648,-0.49062598126922
10,1500,50,10,1.01131239393702,-0.492142649120781
30,1500,50,10,1.09837481174127,-0.49214352444905
50,1500,50,10,1.25924887031239,-0.492143101440917
70,1500,50,10,1.47509093809093,-0.4921405146076
90,1500,50,10,1.72850912384562,-0.49213522559509
200,1500,50,10,3.36591808058552,-0.492059667738965
300,1500,50,10,4.85696283995723,-0.491943141811494
400,1500,50,10,6.25093659954242,-0.491800602615343
500,1500,50,10,7.5650083855414,-0.491641786222221
600,1500,50,10,8.83342288673563,-0.491469452980668
700,1500,50,10,10.0819573384303,-0.491282246566384
800,1500,50,10,11.3178597036112,-0.491078552775998
900,1500,50,10,12.5331895469743,-0.490859115595156
1000,1500,50,10,13.713823161268,-0.49062734725548
10,2500,50,10,1.01080086906437,-0.492132893284645
30,2500,50,10,1.09409202364977,-0.492134916743285
50,2500,50,10,1.24878847141104,-0.492136428359196
70,2500,50,10,1.45767244935817,-0.492136027411714
90,2500,50,10,1.70443014733186,-0.492132761289988
200,2500,50,10,3.31997701213052,-0.492062362354413
300,2500,50,10,4.80589712991139,-0.491946264795518
400,2500,50,10,6.19999062259235,-0.491803460399063
500,2500,50,10,7.51581851163202,-0.491644371942366
600,2500,50,10,8.78628765757326,-0.491471874292354
700,2500,50,10,10.0367661259467,-0.491284599484341
800,2500,50,10,11.2744750208385,-0.491080891359196
900,2500,50,10,12.49151855575,-0.490861456549555
1000,2500,50,10,13.6738244936429,-0.49062967895974
10,3500,50,10,1.01032967383416,-0.492123170812551
30,3500,50,10,1.09012375604017,-0.492126256275554
50,3500,50,10,1.23900437884733,-0.492129601092936
70,3500,50,10,1.44120770391706,-0.492131323252014
90,3500,50,10,1.68144507325233,-0.492130077312509
200,3500,50,10,3.27466009996243,-0.492065097783387
300,3500,50,10,4.75490570631506,-0.491949516236526
400,3500,50,10,6.14881735882973,-0.491806454314895
500,3500,50,10,7.46626619299721,-0.491647080609772
600,3500,50,10,8.73874318106528,-0.491474403010797
700,3500,50,10,9.99116340061586,-0.491287046310247
800,3500,50,10,11.230696731702,-0.491083312992045
900,3500,50,10,12.4494965611775,-0.490863869171307
1000,3500,50,10,13.6334860573202,-0.490632077694898
10,4500,50,10,1.00989460714482,-0.492113482505279
30,4500,50,10,1.08644059029963,-0.49211755040303
50,4500,50,10,1.22984495452344,-0.492122628172783
70,4500,50,10,1.42564396414211,-0.492126408830511
90,4500,50,10,1.65951576437479,-0.492127173032142
200,4500,50,10,3.2300000678305,-0.492067858292065
300,4500,50,10,4.70401896793186,-0.491952889475479
400,4500,50,10,6.0974406843095,-0.491809580586481
500,4500,50,10,7.41635705387685,-0.491649912473073
600,4500,50,10,8.69079896702582,-0.491477038515334
700,4500,50,10,9.9451722435587,-0.491289584233133
800,4500,50,10,11.1865290104346,-0.49108581776089
900,4500,50,10,12.4070926785179,-0.490866358985484
1000,4500,50,10,13.592810036204,-0.490634543717387
10,5500,50,10,1.00949200432271,-0.492103829006909
30,5500,50,10,1.08301631839138,-0.492108805922956
50,5500,50,10,1.22126278432485,-0.492115519729187
70,5500,50,10,1.41093011396107,-0.492121292268462
90,5500,50,10,1.63860065087407,-0.49212404607038
200,5500,50,10,3.18602648578742,-0.49207062835833
300,5500,50,10,4.65327316279274,-0.491956375115248
400,5500,50,10,6.04588509842986,-0.491812835196028
500,5500,50,10,7.3661164710106,-0.491652863779381
600,5500,50,10,8.64246503239788,-0.491479780055852
700,5500,50,10,9.89878193242644,-0.491292215783889
800,5500,50,10,11.1419940397727,-0.491088403004302
900,5500,50,10,12.3643431888239,-0.490868920989851
1000,5500,50,10,13.5517987620349,-0.490637077258313
10,6500,50,10,1.00911865620133,-0.49209421085281
30,6500,50,10,1.0798275620531,-0.492100029078598
50,6500,50,10,1.2132139308865,-0.492108284111933
70,6500,50,10,1.39701560851798,-0.492115977905766
90,6500,50,10,1.61865827525838,-0.492120697126809
200,6500,50,10,3.1427688709163,-0.49207339236021
300,6500,50,10,4.60270237202433,-0.491959964409624
400,6500,50,10,5.99417565084832,-0.491816213897303
500,6500,50,10,7.31556084874244,-0.491655932546795
600,6500,50,10,8.59375188321364,-0.491482626770975
700,6500,50,10,9.85199934244976,-0.491294940650912
800,6500,50,10,11.0970782508508,-0.491091071519217
900,6500,50,10,12.3212190782425,-0.490871560327258
1000,6500,50,10,13.5104547143049,-0.490639678523861
10,7500,50,10,1.00877174116635,-0.492084628469274
30,7500,50,10,1.07685342955947,-0.492091225592644
50,7500,50,10,1.20565863815736,-0.492100934304809
70,7500,50,10,1.38385387099989,-0.492110477118121
90,7500,50,10,1.59964697582597,-0.492117128461249
200,7500,50,10,3.10025168624723,-0.49207613572737
300,7500,50,10,4.55234283461181,-0.491963647740514
400,7500,50,10,5.94233785652724,-0.491819712231692
500,7500,50,10,7.2647166394395,-0.491659114846564
600,7500,50,10,8.54467049736445,-0.491485577672575
700,7500,50,10,9.8048154026924,-0.491297760931688
800,7500,50,10,11.0517866079705,-0.491093823230274
900,7500,50,10,12.277740251032,-0.490874274544723
1000,7500,50,10,13.4687692339105,-0.490642349622207
10,8500,50,10,1.00844877463484,-0.492075082190325
30,8500,50,10,1.07407514322136,-0.49208239909917
50,8500,50,10,1.19855967706006,-0.492093478058336
70,8500,50,10,1.37139883006897,-0.492104795318065
90,8500,50,10,1.5815259143417,-0.492113345232741
200,8500,50,10,3.05849742356987,-0.49207884425575
300,8500,50,10,4.50222282564702,-0.4919674175414
400,8500,50,10,5.89039762279926,-0.491823325540717
500,8500,50,10,7.21359178479337,-0.491662410231433
600,8500,50,10,8.49523230469178,-0.491488631655385
700,8500,50,10,9.75727049611703,-0.491300671117698
800,8500,50,10,11.0061075507013,-0.491096660472197
900,8500,50,10,12.2339104522261,-0.490877063690312
1000,8500,50,10,13.42676805867,-0.490645086754282
10,9500,50,10,1.00814755429358,-0.492065572281617
30,9500,50,10,1.07147610537618,-0.492073557551251
50,9500,50,10,1.19188307041324,-0.492085924354114
70,9500,50,10,1.35960838382906,-0.492098944766053
90,9500,50,10,1.56425281171622,-0.492109349062437
200,9500,50,10,3.01752583682493,-0.492081504357292
300,9500,50,10,4.4523773443597,-0.491971263970271
400,9500,50,10,5.83837565972925,-0.49182705018348
500,9500,50,10,7.16219497590733,-0.491665817918605
600,9500,50,10,8.44543588242482,-0.491491789611861
700,9500,50,10,9.70934003873018,-0.491303675573314
800,9500,50,10,10.960080416862,-0.491099578026374
900,9500,50,10,12.189718870773,-0.49087992996276
1000,9500,50,10,13.3844529140826,-0.490647890284145
10,12500,50,10,1.00735591421466,-0.492037262466272
30,12500,50,10,1.0646108590757,-0.492046974497677
50,12500,50,10,1.17408798610057,-0.49206276159646
70,12500,50,10,1.32782732925274,-0.492080459999636
90,12500,50,10,1.51712881387758,-0.492096153186755
200,12500,50,10,2.89946552571081,-0.492089068488629
300,12500,50,10,4.30480523074046,-0.491983170909027
400,12500,50,10,5.68213421211234,-0.49183883042088
500,12500,50,10,7.00662526110982,-0.491676675679548
600,12500,50,10,8.29414186915441,-0.491501854175994
700,12500,50,10,9.56343255029211,-0.491313230535328
800,12500,50,10,10.8198190914731,-0.491108831614323
900,12500,50,10,12.0551628789414,-0.490888969027022
1000,12500,50,10,13.2555592068755,-0.490656716221574
10,17500,50,10,1.00632552399785,-0.491990815886962
30,17500,50,10,1.05560587808889,-0.492002671979249
50,17500,50,10,1.15041885386171,-0.492022913262689
70,17500,50,10,1.28479111985412,-0.492047077091997
90,17500,50,10,1.45203676059491,-0.492070562681235
200,17500,50,10,2.7194254237651,-0.492099646647259
300,17500,50,10,4.06712621590152,-0.492003700163693
400,17500,50,10,5.42268394037776,-0.491860175063106
500,17500,50,10,6.7438899387991,-0.491696711334481
600,17500,50,10,8.03627946033371,-0.491520522353359
700,17500,50,10,9.31371167635946,-0.491330912696517
800,17500,50,10,10.5793636342647,-0.491125869209126
900,17500,50,10,11.824355468499,-0.490905524754363
1000,17500,50,10,13.0345282209617,-0.490672796649359
10,22500,50,10,1.00554991282753,-0.491945284817273
30,22500,50,10,1.04878197286986,-0.491958628740278
50,22500,50,10,1.13225991520293,-0.491982129783518
70,22500,50,10,1.25122957579448,-0.492011328641358
90,22500,50,10,1.40031388797264,-0.492041309161617
200,22500,50,10,2.56039862443293,-0.492106825562695
300,22500,50,10,3.84245339778636,-0.492024151320386
400,22500,50,10,5.16724050152593,-0.491883046281816
500,22500,50,10,6.479016087074,-0.491718806074548
600,22500,50,10,7.77288000190965,-0.491541333884898
700,22500,50,10,9.05684136065483,-0.4913506716699
800,22500,50,10,10.3312072946901,-0.491144869180608
900,22500,50,10,11.58591255142,-0.490923909788181
1000,22500,50,10,12.8062159105836,-0.490690569043474
10,27500,50,10,1.00494971511836,-0.491900653679473
30,27500,50,10,1.04347831857039,-0.49191503541054
50,27500,50,10,1.11803026714946,-0.491940922416756
70,27500,50,10,1.22463580833634,-0.491974008249685
90,27500,50,10,1.35878646583107,-0.492009301167501
200,27500,50,10,2.42146326201184,-0.492110027802819
300,27500,50,10,3.63306563327002,-0.492043565218293
400,27500,50,10,4.91884362333804,-0.491906726106795
500,27500,50,10,6.21461863962842,-0.491742486721349
600,27500,50,10,7.50583145426302,-0.491563993271898
700,27500,50,10,8.79414781392094,-0.491372322355136
800,27500,50,10,10.0763941376121,-0.49116570778942
900,27500,50,10,11.3406027507849,-0.49094405260927
1000,27500,50,10,12.5711388474734,-0.490710005087556
10,32500,50,10,1.00447441198339,-0.491856901412866
30,32500,50,10,1.0392660494188,-0.491872007123413
50,32500,50,10,1.10666559161115,-0.491899641004022
70,32500,50,10,1.20323295223044,-0.491935718950568
90,32500,50,10,1.32505402677321,-0.491975308160025
200,32500,50,10,2.3009341163272,-0.492109068363888
300,32500,50,10,3.44033475244673,-0.492061156442858
400,32500,50,10,4.68012962257688,-0.491930525833563
500,32500,50,10,5.95325408030178,-0.491767258768606
600,32500,50,10,7.23714782876263,-0.491588160078454
700,32500,50,10,8.52716187816514,-0.491395628200958
800,32500,50,10,9.81595935951946,-0.491188238130659
900,32500,50,10,11.089183442448,-0.490965862792061
1000,32500,50,10,12.3299300717408,-0.490731046905625
10,37500,50,10,1.00409057080355,-0.491814004569157
30,37500,50,10,1.03585759258012,-0.491829611899224
50,37500,50,10,1.09743394508376,-0.49185852233603
70,37500,50,10,1.18575362395806,-0.491896897618532
90,37500,50,10,1.29732507448328,-0.491939944610494
200,37500,50,10,2.19675370685082,-0.492104047227977
